Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",7,5,4,11,3,,,,2.0,,,1.0,,,,5.0,5.0,3.0,3.0,5.0,,,100.0
43,"Campbell, Matt",7,2,1,8,2,,,6.0,,3.0,,1.0,,,,2.0,6.0,,1.0,1.0,1.0,,63.0
27,"Edwards, Aaron",8,7,6,14,1,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,7.0,7.0,1.0,4.0,,,2.0,88.0
24,"Firrito, Michael",7,3,3,10,,,,,6.0,1.0,,3.0,,3.0,,3.0,4.0,1.0,,1.0,1.0,,100.0
38,"Gibson, Josh",5,,8,13,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,6.0,5.0,,,11.0,1.0,,91.0
6,"Grant, Shannon",10,4,4,14,5,1.0,,,,2.0,,,1.0,,2.0,4.0,9.0,1.0,2.0,,,1.0,94.0
15,"Green, Kasey",8,1,7,15,1,1.0,,,2.0,3.0,1.0,,1.0,,,4.0,12.0,,1.0,1.0,,,87.0
17,"Grima, Blake",1,,7,8,,,,5.0,,1.0,1.0,1.0,2.0,1.0,,6.0,3.0,,,,,,42.0
4,"Harris, Daniel",6,,11,17,1,,,4.0,,4.0,8.0,1.0,3.0,1.0,,10.0,7.0,,,,1.0,,70.0
29,"Harvey, Brent",19,3,13,32,3,,,3.0,,9.0,5.0,3.0,,2.0,3.0,9.0,17.0,,,1.0,3.0,3.0,84.0
21,"Jones, Corey",14,4,6,20,2,3.0,,1.0,,6.0,4.0,5.0,4.0,4.0,,15.0,7.0,2.0,2.0,1.0,,3.0,88.0
1,"McIntosh, Hamish",10,5,4,14,,1.0,30.0,1.0,1.0,4.0,4.0,,2.0,,,9.0,4.0,2.0,1.0,2.0,1.0,,75.0
42,"McMahon, Scott",7,3,6,13,,,1.0,4.0,1.0,3.0,1.0,2.0,,2.0,,4.0,9.0,,,5.0,1.0,,74.0
20,"Petrie, Drew",8,5,4,12,1,1.0,16.0,5.0,1.0,1.0,1.0,1.0,1.0,,,4.0,8.0,,2.0,3.0,,,82.0
30,"Pratt, Daniel",3,1,7,10,,,1.0,3.0,1.0,,2.0,2.0,1.0,1.0,,4.0,7.0,,,2.0,,1.0,79.0
3,"Rawlings, Brady",5,,7,12,,,,5.0,1.0,3.0,,3.0,,2.0,,4.0,8.0,,,3.0,,1.0,80.0
7,"Simpson, Adam",9,4,10,19,,,3.0,8.0,2.0,4.0,2.0,1.0,1.0,1.0,,7.0,13.0,,1.0,,,1.0,87.0
9,"Sinclair, Jess",10,4,9,19,,2.0,,7.0,3.0,3.0,1.0,1.0,,,,2.0,16.0,,1.0,,3.0,1.0,83.0
10,"Smith, Jesse",6,3,9,15,,,1.0,3.0,3.0,1.0,3.0,,2.0,,,7.0,9.0,,,1.0,,,91.0
19,"Swallow, Andrew",10,3,6,16,,1.0,,6.0,1.0,,3.0,1.0,2.0,1.0,,5.0,11.0,,1.0,,,,69.0
12,"Thomas, Lindsay",14,3,3,17,3,2.0,,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,10.0,6.0,,1.0,1.0,2.0,,72.0
36,"Watt, Shannon",4,,3,7,,,,1.0,2.0,1.0,,6.0,,2.0,,4.0,3.0,,,6.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,60,138,316,22,15.0,52.0,67.0,31.0,56.0,41.0,38.0,25.0,24.0,6.0,131.0,176.0,10.0,20.0,44.0,14.0,13.0,
Opposition,Opposition,193,77,131,324,20,10.0,46.0,68.0,30.0,55.0,41.0,49.0,24.0,25.0,,143.0,174.0,13.0,12.0,42.0,5.0,14.0,
