Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",21,9,6,27,,,,1.0,3.0,8.0,5.0,3.0,1.0,,,8.0,20.0,,,1.0,,2.0,84.0
42 ↑,"DAmbrosio, Massimo",6,2,,6,1,,,2.0,2.0,,,1.0,,,,,5.0,,,,,,27.0
2,"Draper, Sam",7,3,4,11,1,1.0,24.0,1.0,,3.0,5.0,1.0,1.0,1.0,,7.0,4.0,1.0,2.0,2.0,,,70.0
22,"Durham, Sam",6,3,9,15,,,,3.0,1.0,3.0,,3.0,,2.0,,6.0,10.0,1.0,1.0,1.0,,,87.0
35,"Guelfi, Matt",7,5,7,14,2,,,5.0,,2.0,,1.0,1.0,,,6.0,8.0,2.0,,2.0,,,75.0
21,"Heppell, Dyson",14,7,6,20,,,,3.0,,2.0,,1.0,3.0,1.0,,3.0,15.0,,,3.0,,,87.0
19,"Hind, Nick",16,5,5,21,,,,1.0,3.0,5.0,,2.0,,1.0,,4.0,17.0,,,2.0,1.0,,82.0
8,"Hobbs, Ben",13,5,8,21,,1.0,,5.0,1.0,3.0,5.0,4.0,1.0,2.0,,7.0,13.0,,,1.0,,,74.0
4,"Langford, Kyle",10,8,4,14,4,,,2.0,,2.0,,5.0,,1.0,,6.0,10.0,2.0,6.0,3.0,,1.0,92.0
15,"Laverde, Jayden",7,5,4,11,,,,1.0,2.0,2.0,,,1.0,,,3.0,9.0,,,7.0,,,89.0
37,"Martin, Nic",14,7,7,21,2,,,5.0,1.0,4.0,4.0,1.0,2.0,,,10.0,11.0,1.0,1.0,,,3.0,92.0
1,"McGrath, Andrew",14,7,5,19,,,,,5.0,3.0,,5.0,,,,4.0,12.0,,,2.0,1.0,,84.0
47,"Menzie, Jye",6,2,4,10,1,1.0,,4.0,,2.0,,,,,,5.0,5.0,,1.0,,,1.0,68.0
7,"Merrett, Zach",19,11,15,34,2,,,6.0,3.0,7.0,8.0,5.0,2.0,1.0,3.0,12.0,21.0,,1.0,1.0,,,87.0
16,"Perkins, Archie",11,8,7,18,2,,,1.0,3.0,2.0,4.0,2.0,,,,8.0,10.0,1.0,2.0,,,,71.0
34,"Phillips, Andrew",3,2,5,8,,1.0,25.0,4.0,,1.0,2.0,1.0,1.0,1.0,,5.0,4.0,1.0,1.0,2.0,,2.0,68.0
27,"Redman, Mason",15,6,4,19,,,,3.0,3.0,3.0,,2.0,,1.0,,3.0,14.0,1.0,,3.0,,,83.0
14,"Ridley, Jordan",15,9,6,21,,1.0,,,6.0,1.0,,,1.0,,,8.0,11.0,3.0,,3.0,2.0,,90.0
9 ↓,"Shiel, Dylan",2,2,8,10,,,,4.0,,1.0,1.0,,,,,3.0,6.0,,1.0,,,,50.0
11,"Snelling, Will",4,2,8,12,,,,4.0,1.0,,1.0,3.0,1.0,1.0,,6.0,7.0,,1.0,1.0,,2.0,82.0
25,"Stringer, Jake",10,3,7,17,1,2.0,,6.0,,4.0,3.0,7.0,,2.0,,9.0,8.0,,1.0,1.0,,,87.0
10,"Weideman, Sam",3,2,1,4,,,,1.0,,1.0,,3.0,,1.0,,1.0,2.0,,1.0,,,2.0,90.0
30,"Zerk-Thatcher, Brandon",6,5,6,12,,,,,,,,1.0,1.0,1.0,,5.0,7.0,1.0,,5.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,118,136,365,16,9.0,49.0,62.0,34.0,59.0,38.0,51.0,16.0,16.0,3.0,129.0,229.0,14.0,19.0,40.0,4.0,13.0,
Opposition,Opposition,205,87,147,352,15,9.0,36.0,61.0,42.0,50.0,40.0,48.0,16.0,16.0,3.0,140.0,208.0,13.0,8.0,41.0,7.0,11.0,
