North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 264d,51 (25-0-26 49.02%),78 (1.53),13 (7-0-6 53.85%),23 (1.77)
11,"Archer, Glenn",25y 88d,130 (80-0-50 61.54%),86 (0.66),←,
26,"Bell, Peter",22y 111d,63 (38-0-25 60.32%),60 (0.95),61 (38-0-23 62.30%),58 (0.95)
12,"Blakey, John",31y 331d,262 (130-0-132 49.62%),81 (0.31),127 (78-0-49 61.42%),43 (0.34)
18,"Carey, Wayne",27y 24d,175 (103-0-72 58.86%),443 (2.53),←,
9,"Chandler, Brett",22y 344d,60 (19-0-41 31.67%),7 (0.12),32 (18-0-14 56.25%),5 (0.16)
45,"Cochrane, Stuart",19y 335d,2 (1-0-1 50.00%),,←,
27,"Crocker, Darren",31y 86d,161 (82-1-78 51.24%),119 (0.74),←,
6,"Grant, Shannon",21y 62d,71 (39-1-31 55.63%),58 (0.82),13 (7-0-6 53.85%),20 (1.54)
29,"Harvey, Brent",20y 37d,29 (17-0-12 58.62%),28 (0.97),←,
21,"Hewitt, Evan",19y 348d,14 (7-0-7 50.00%),10 (0.71),←,
34,"King, David",26y 105d,99 (61-0-38 61.62%),28 (0.28),←,
35,"Longmire, John",27y 171d,188 (96-1-91 51.33%),511 (2.72),←,
5,"McCartney, Jason",24y 98d,88 (41-0-47 46.59%),48 (0.55),13 (7-0-6 53.85%),
31,"McKernan, Corey",24y 183d,102 (67-0-35 65.69%),109 (1.07),←,
20,"Mellington, Anthony",23y 328d,43 (9-0-34 20.93%),43 (1.00),19 (8-0-11 42.11%),19 (1.00)
28,"Pickett, Byron",20y 313d,14 (7-0-7 50.00%),,←,
13,"Pike, Martin",25y 218d,91 (31-0-60 34.07%),48 (0.53),31 (19-0-12 61.29%),8 (0.26)
22,"Roberts, Mark",32y 357d,189 (94-0-95 49.74%),158 (0.84),112 (68-0-44 60.71%),139 (1.24)
8,"Scott, Robert",29y 111d,217 (129-1-87 59.68%),210 (0.97),85 (54-0-31 63.53%),46 (0.54)
24,"Sholl, Craig",30y 172d,189 (108-0-81 57.14%),113 (0.60),←,
10,"Stevens, Anthony",26y 353d,169 (99-0-70 58.58%),81 (0.48),←,
Totals,Totals,25y 135d,2407 (1283-4-1120 53.30%),2319 (0.96),,
C,"Pagan, Denis",50y 269d,133 (83-0-50 62.41%),,←,
