Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",24y 353d,33 (21-0-12 63.64%),7 (0.21),27 (18-0-9 66.67%),7 (0.26)
4,"Bontempelli, Marcus",20y 242d,54 (30-0-24 55.56%),51 (0.94),←,
5,"Boyd, Matthew",33y 331d,274 (134-2-138 49.27%),83 (0.30),←,
17,"Boyd, Tom",20y 336d,29 (15-0-14 51.72%),30 (1.03),20 (12-0-8 60.00%),22 (1.10)
35,"Daniel, Caleb",20y 16d,25 (17-0-8 68.00%),11 (0.44),←,
29,"Dickson, Tory",28y 301d,70 (33-0-37 47.14%),116 (1.66),←,
20,"Dunkley, Josh",19y 196d,8 (6-0-2 75.00%),4 (0.50),←,
7,"Hunter, Lachie",21y 223d,53 (27-0-26 50.94%),22 (0.42),←,
39,"Johannisen, Jason",23y 258d,55 (25-0-30 45.45%),17 (0.31),←,
46,"Jong, Lin",23y 49d,33 (14-0-19 42.42%),21 (0.64),←,
21,"Liberatore, Tom",24y 68d,93 (36-0-57 38.71%),31 (0.33),←,
11,"Macrae, Jack",21y 355d,72 (37-0-35 51.39%),18 (0.25),←,
38,"Morris, Dale",33y 207d,224 (122-2-100 54.91%),3 (0.01),←,
42,"Picken, Liam",29y 357d,167 (81-0-86 48.50%),54 (0.32),←,
43,"Redpath, Jack",25y 223d,25 (17-0-8 68.00%),41 (1.64),←,
18,"Roberts, Fletcher",23y 50d,30 (15-0-15 50.00%),,←,
23,"Roughead, Jordan",25y 263d,105 (47-0-58 44.76%),20 (0.19),←,
14,"Smith, Clay",23y 73d,38 (12-0-26 31.58%),22 (0.58),←,
25,"Stevens, Koby",25y 35d,72 (30-0-42 41.67%),34 (0.47),61 (26-0-35 42.62%),32 (0.52)
1,"Suckling, Matt",27y 364d,115 (85-0-30 73.91%),58 (0.50),13 (10-0-3 76.92%),7 (0.54)
3,"Wallis, Mitch",23y 273d,93 (42-0-51 45.16%),41 (0.44),←,
10,"Wood, Easton",26y 323d,99 (51-0-48 51.52%),13 (0.13),←,
Totals,Totals,24y 339d,1767 (897-4-866 50.76%),697 (0.39),,
C,"Beveridge, Luke",45y 335d,40 (26-0-14 65.00%),,←,
