Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Blanck, James",6,1,1,7,,,,1.0,,1.0,,,,,,3.0,4.0,,,8.0,,,90.0
22,"Breust, Luke",14,3,1,15,6,2.0,,2.0,,5.0,1.0,2.0,5.0,2.0,3.0,11.0,6.0,1.0,1.0,2.0,,,85.0
12,"Day, Will",6,3,3,9,2,,,2.0,,3.0,,2.0,,2.0,,1.0,8.0,,1.0,1.0,,1.0,78.0
24,"Grainger-Barras, Denver",6,3,5,11,,,,,1.0,1.0,,2.0,,1.0,,7.0,5.0,1.0,,6.0,,,78.0
15,"Hardwick, Blake",16,6,6,22,,,,,5.0,3.0,,,,,,4.0,15.0,,,4.0,,,87.0
4,"Impey, Jarman",6,2,7,13,1,1.0,,3.0,,2.0,1.0,2.0,,1.0,,8.0,5.0,,,,,,78.0
9,"Jiath, Changkuoth",12,6,12,24,,,,1.0,2.0,3.0,1.0,5.0,,1.0,,8.0,18.0,1.0,,,,,89.0
23,"Koschitzke, Jacob",,,,,,,,,,,,,,,,,,,,,,,
2,"Lewis, Mitch",4,2,5,9,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,3.0,1.0,,3.0,,1.0,100.0
31,"Macdonald, Connor",11,5,2,13,2,1.0,,7.0,1.0,1.0,1.0,3.0,,1.0,,4.0,10.0,,1.0,3.0,,,76.0
32,"Maginness, Finn",13,6,8,21,,2.0,,1.0,,5.0,2.0,2.0,1.0,,,9.0,12.0,,,,,1.0,82.0
7,"McEvoy, Ben",7,1,8,15,1,,21.0,1.0,3.0,,,2.0,,,,7.0,7.0,1.0,,4.0,,1.0,81.0
3,"Mitchell, Tom",12,2,21,33,,,,3.0,,3.0,2.0,3.0,,,,17.0,16.0,,,,,1.0,77.0
13,"Moore, Dylan",12,7,13,25,1,,,6.0,,5.0,7.0,1.0,2.0,1.0,1.0,12.0,15.0,,1.0,2.0,1.0,1.0,84.0
35,"Morris, Josh",5,1,6,11,,,,,,3.0,,4.0,,,,3.0,8.0,1.0,,4.0,,1.0,74.0
1,"Morrison, Harry",16,8,2,18,,,,2.0,1.0,5.0,1.0,4.0,1.0,1.0,,3.0,14.0,,,1.0,,1.0,73.0
11,"Nash, Conor",7,2,11,18,,,1.0,1.0,,,4.0,1.0,1.0,,,9.0,8.0,,,1.0,,,74.0
44,"Newcombe, Jai",12,4,16,28,,,,4.0,4.0,4.0,5.0,5.0,,2.0,2.0,13.0,16.0,,1.0,1.0,1.0,1.0,79.0
10,"OMeara, Jaeger",10,4,8,18,,,,4.0,,2.0,5.0,4.0,,1.0,,7.0,8.0,,,3.0,,,76.0
37,"Reeves, Ned",7,2,2,9,1,,39.0,3.0,2.0,3.0,2.0,2.0,,2.0,,4.0,4.0,1.0,1.0,3.0,,,73.0
14,"Scrimshaw, Jack",13,10,10,23,1,,,1.0,1.0,,,,,,,5.0,18.0,,1.0,2.0,1.0,,83.0
6,"Sicily, James",15,6,9,24,,,,,8.0,1.0,,5.0,,3.0,,12.0,11.0,1.0,,14.0,2.0,,100.0
25,"Ward, Josh",23,7,11,34,,,,5.0,4.0,5.0,6.0,6.0,1.0,,,12.0,22.0,,,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,91,167,400,15,12.0,62.0,48.0,32.0,56.0,39.0,57.0,12.0,19.0,6.0,165.0,233.0,8.0,7.0,62.0,5.0,9.0,
Opposition,Opposition,224,98,122,346,12,5.0,24.0,81.0,40.0,44.0,46.0,39.0,19.0,12.0,,129.0,204.0,9.0,7.0,58.0,5.0,8.0,
