North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 77d,76 (37-1-38 49.34%),71 (0.93),←,
44,"Brayshaw, Mark",25y 187d,23 (16-0-7 69.57%),2 (0.09),←,
18,"Carey, Wayne",20y 76d,36 (21-0-15 58.33%),60 (1.67),←,
30,"Chandler, Jeff",25y 152d,46 (27-1-18 59.78%),4 (0.09),←,
27,"Crocker, Darren",24y 138d,78 (38-1-39 49.36%),48 (0.62),←,
6,"Fairley, Ian",26y 327d,122 (61-2-59 50.82%),138 (1.13),←,
31,"Gallagher, Michael",25y 94d,48 (32-1-15 67.71%),23 (0.48),32 (22-0-10 68.75%),6 (0.19)
29,"German, Peter",26y 190d,142 (72-3-67 51.76%),170 (1.20),←,
9,"Larkin, Matthew",26y 357d,144 (76-3-65 53.82%),128 (0.89),←,
35,"Longmire, John",20y 223d,67 (32-1-34 48.51%),212 (3.16),←,
4,"Martyn, Mick",22y 345d,73 (36-1-36 50.00%),5 (0.07),←,
16,"McCarthy, John",24y 134d,73 (34-1-38 47.26%),79 (1.08),←,
21,"McGrath, Tim",20y 308d,6 (4-0-2 66.67%),,←,
19,"McRae, Dean",22y 272d,69 (31-1-37 45.65%),20 (0.29),←,
3,"Rock, Anthony",20y 316d,36 (20-0-16 55.56%),38 (1.06),←,
36,"Romero, Jose",20y 10d,48 (26-0-22 54.17%),68 (1.42),←,
2,"Schwass, Wayne",22y 257d,62 (30-0-32 48.39%),31 (0.50),←,
24,"Sholl, Craig",23y 224d,40 (24-0-16 60.00%),7 (0.17),←,
15,"Smith, Ross",26y 189d,132 (61-2-69 46.97%),27 (0.20),←,
7,"Steele, Darren",25y 120d,102 (44-1-57 43.63%),30 (0.29),←,
Totals,Totals,23y 273d,1423 (722-19-682 50.74%),1161 (0.82),,
C,"Schimmelbusch, Wayne",38y 204d,41 (24-0-17 58.54%),,←,
