Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 260d,59 (42-1-16 72.03%),26 (0.44),←,
18,"Betts, Eddie",31y 123d,279 (135-3-141 48.92%),534 (1.91),95 (60-0-35 63.16%),244 (2.57)
16,"Brown, Luke",25y 188d,117 (69-1-47 59.40%),11 (0.09),←,
5,"Crouch, Matt",22y 342d,74 (49-1-24 66.89%),17 (0.23),←,
39,"Doedee, Tom",21y 28d,2 (1-0-1 50.00%),,←,
28,"Ellis-Yolmen, Cam",25y 60d,16 (7-0-9 43.75%),9 (0.56),←,
32,"Fogarty, Darcy",18y 185d,2 (1-0-1 50.00%),4 (2.00),←,
6,"Gibbs, Bryce",29y 14d,233 (96-2-135 41.63%),140 (0.60),2 (1-0-1 50.00%),3 (1.50)
1,"Greenwood, Hugh",26y 23d,17 (11-1-5 67.65%),11 (0.65),←,
15,"Hartigan, Kyle",26y 142d,71 (48-0-23 67.61%),1 (0.01),←,
24,"Jacobs, Sam",29y 353d,176 (99-1-76 56.53%),45 (0.26),159 (92-1-66 58.18%),42 (0.26)
4,"Jenkins, Josh",29y 49d,116 (69-1-46 59.91%),235 (2.03),←,
8,"Kelly, Jake",23y 67d,36 (22-1-13 62.50%),,←,
29,"Laird, Rory",24y 90d,103 (63-1-39 61.65%),9 (0.09),←,
14,"Mackay, David",29y 247d,187 (113-1-73 60.70%),55 (0.29),←,
41,"McGovern, Mitch",23y 169d,38 (27-1-10 72.37%),53 (1.39),←,
30,"Milera, Wayne",20y 196d,25 (18-1-6 74.00%),13 (0.52),←,
44,"Murphy, Lachlan",19y 115d,2 (1-0-1 50.00%),3 (1.50),←,
11,"Seedsman, Paul",26y 66d,71 (41-1-29 58.45%),31 (0.44),22 (14-1-7 65.91%),14 (0.64)
9,"Sloane, Rory",28y 12d,167 (98-1-68 58.98%),108 (0.65),←,
12,"Talia, Daniel",26y 178d,148 (90-1-57 61.15%),6 (0.04),←,
13,"Walker, Taylor",27y 338d,154 (90-1-63 58.77%),361 (2.34),←,
Totals,Totals,25y 131d,2093 (1190-20-883 56.86%),1672 (0.80),,
C,"Pyke, Don",49y 114d,51 (35-1-15 69.61%),,←,
