Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 213d,160 (92-0-68 57.50%),5 (0.03),96 (63-0-33 65.63%),
14,"Bergman, Miles",23y 170d,87 (55-0-32 63.22%),20 (0.23),←,
5,"Berry, Joe",18y 353d,4 (1-0-3 25.00%),1 (0.25),←,
7,"Burgoyne, Jase",21y 265d,40 (20-0-20 50.00%),9 (0.22),←,
9,"Butters, Zak",24y 210d,120 (74-0-46 61.67%),67 (0.56),←,
33,"Byrne-Jones, Darcy",29y 198d,203 (121-0-82 59.61%),57 (0.28),←,
28,"Drew, Willem",26y 187d,111 (68-0-43 61.26%),19 (0.17),←,
22,"Evans, Logan",19y 181d,17 (10-0-7 58.82%),3 (0.18),←,
6,"Farrell, Kane",26y 20d,97 (60-0-37 61.86%),47 (0.48),←,
19,"Georgiades, Mitch",23y 190d,73 (45-0-28 61.64%),118 (1.62),←,
18,"Horne-Francis, Jason",21y 289d,69 (36-0-33 52.17%),53 (0.77),52 (34-0-18 65.38%),49 (0.94)
34,"Jones, Lachie",22y 362d,59 (34-0-25 57.63%),6 (0.10),←,
30,"Lord, Ollie",23y 94d,20 (12-0-8 60.00%),24 (1.20),←,
44,"Mead, Jackson",23y 188d,48 (27-0-21 56.25%),9 (0.19),←,
31,"Moraes, Christian",18y 149d,3 (1-0-2 33.33%),,←,
2,"Powell-Pepper, Sam",27y 88d,146 (89-0-57 60.96%),110 (0.75),←,
27,"Ratugolea, Esava",26y 256d,100 (64-1-35 64.50%),42 (0.42),25 (15-0-10 60.00%),4 (0.16)
35,"Richards, Joe",25y 134d,13 (4-1-8 34.62%),8 (0.62),4 (1-0-3 25.00%),2 (0.50)
15,"Rioli, Willie",29y 306d,94 (60-0-34 63.83%),128 (1.36),43 (29-0-14 67.44%),68 (1.58)
1,"Rozee, Connor",25y 74d,133 (82-0-51 61.65%),115 (0.86),←,
8,"Sinn, Josh",22y 89d,14 (8-0-6 57.14%),1 (0.07),←,
24,"Sweet, Jordon",27y 63d,32 (21-0-11 65.63%),7 (0.22),21 (12-0-9 57.14%),5 (0.24)
16,"Wines, Ollie",30y 181d,257 (152-0-105 59.14%),102 (0.40),←,
Totals,Totals,24y 265d,1900 (1136-2-762 59.79%),951 (0.50),,
C,"Hinkley, Ken",58y 188d,278 (166-0-112 59.71%),,←,
