Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",9,5,1,10,,,,2.0,,1.0,,3.0,,1.0,,1.0,7.0,1.0,,2.0,,,81.0
22,"Breust, Luke",5,1,5,10,1,,,6.0,,1.0,,4.0,2.0,1.0,,8.0,5.0,1.0,1.0,4.0,,,76.0
9,"Burgoyne, Shaun",6,5,8,14,,,,2.0,2.0,,,3.0,,2.0,,5.0,10.0,1.0,,1.0,,1.0,75.0
18,"Ceglar, Jonathon",7,8,6,13,1,1.0,20.0,3.0,1.0,5.0,,1.0,,,,4.0,8.0,2.0,1.0,5.0,,,86.0
46,"Cousins, James",6,6,7,13,,1.0,,2.0,,2.0,2.0,,,,,4.0,10.0,,,1.0,,,73.0
12,"Frawley, James",11,8,5,16,,,,4.0,4.0,,,3.0,1.0,,,5.0,11.0,1.0,,1.0,,,90.0
13,"Glass, Conor",6,4,8,14,1,1.0,,,,4.0,,1.0,,,,4.0,13.0,,,4.0,,1.0,79.0
19,"Gunston, Jack",8,4,5,13,1,1.0,,3.0,2.0,1.0,,2.0,,1.0,,3.0,10.0,,1.0,2.0,,1.0,85.0
15,"Hardwick, Blake",17,10,5,22,,,,5.0,4.0,2.0,1.0,3.0,1.0,1.0,,6.0,14.0,2.0,,3.0,,,82.0
31,"Henderson, Ricky",22,11,9,31,1,,,4.0,2.0,3.0,1.0,2.0,1.0,,1.0,5.0,25.0,,,2.0,,1.0,76.0
4,"Impey, Jarman",19,8,5,24,2,,,,3.0,5.0,,2.0,3.0,1.0,,6.0,19.0,1.0,,3.0,,,79.0
7,"McEvoy, Ben",7,10,8,15,1,,25.0,1.0,1.0,2.0,3.0,1.0,,,,6.0,10.0,2.0,2.0,6.0,,1.0,83.0
36,"Moore, Dylan",5,4,5,10,1,,,3.0,,,,,1.0,,,5.0,6.0,,,1.0,,1.0,64.0
23,"OBrien, Tim",13,4,3,16,,,,,2.0,2.0,,1.0,1.0,1.0,,4.0,11.0,,1.0,2.0,,,88.0
10,"OMeara, Jaeger",16,4,8,24,,1.0,,,,,5.0,5.0,,1.0,,9.0,12.0,,,1.0,,1.0,83.0
28,"Puopolo, Paul",5,3,6,11,1,,,2.0,,2.0,,1.0,,1.0,,3.0,8.0,1.0,1.0,2.0,2.0,,83.0
21,"Scully, Tom",15,10,9,24,1,1.0,,2.0,1.0,4.0,,2.0,1.0,1.0,,3.0,21.0,,,,1.0,,88.0
26,"Shiels, Liam",17,9,14,31,,1.0,,2.0,1.0,8.0,7.0,6.0,,2.0,,12.0,19.0,2.0,,2.0,1.0,,80.0
6,"Sicily, James",12,8,8,20,,,,3.0,4.0,,,4.0,,1.0,,7.0,12.0,1.0,,4.0,,1.0,89.0
16,"Smith, Isaac",17,9,14,31,,,,1.0,5.0,4.0,1.0,3.0,1.0,,,5.0,26.0,,,1.0,,2.0,85.0
24,"Stratton, Ben",5,3,6,11,,,,2.0,,1.0,,3.0,1.0,2.0,,6.0,7.0,2.0,,4.0,,,93.0
5,"Worpel, James",18,6,16,34,,1.0,,2.0,1.0,8.0,7.0,3.0,,1.0,,9.0,25.0,,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,246,140,161,407,11,11.0,45.0,49.0,33.0,55.0,27.0,53.0,13.0,17.0,1.0,120.0,289.0,17.0,7.0,53.0,4.0,10.0,
Opposition,Opposition,240,113,155,395,14,12.0,20.0,43.0,44.0,50.0,31.0,48.0,17.0,13.0,5.0,132.0,252.0,10.0,12.0,46.0,11.0,8.0,
