Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",26y 7d,28 (15-0-13 53.57%),4 (0.14),1 (1-0-0 100.00%),
31,"Andrews, Harris",22y 208d,89 (22-0-67 24.72%),9 (0.10),←,
43,"Answerth, Noah",19y 335d,10 (7-0-3 70.00%),1 (0.10),←,
33,"Bailey, Zac",19y 287d,18 (7-0-11 38.89%),8 (0.44),←,
7,"Berry, Jarrod",21y 152d,48 (16-0-32 33.33%),25 (0.52),←,
23,"Cameron, Charlie",25y 2d,99 (58-1-40 59.09%),133 (1.34),26 (11-0-15 42.31%),46 (1.77)
3,"Christensen, Allen",28y 49d,125 (62-0-63 49.60%),103 (0.82),60 (13-0-47 21.67%),47 (0.78)
27,"Gardiner, Darcy",23y 288d,97 (30-0-67 30.93%),4 (0.04),←,
30,"Hipwood, Eric",21y 297d,67 (22-0-45 32.84%),104 (1.55),←,
2,"Hodge, Luke",35y 22d,338 (193-2-143 57.40%),194 (0.57),33 (13-0-20 39.39%),1 (0.03)
35,"Lester, Ryan",26y 315d,125 (40-0-85 32.00%),45 (0.36),←,
17,"Lyons, Jarryd",26y 350d,107 (54-0-53 50.47%),56 (0.52),15 (10-0-5 66.67%),7 (0.47)
12,"Martin, Stefan",32y 232d,173 (47-1-125 27.46%),44 (0.25),116 (33-0-83 28.45%),21 (0.18)
11,"McCarthy, Lincoln",25y 258d,44 (33-0-11 75.00%),42 (0.95),15 (10-0-5 66.67%),17 (1.13)
6,"McCluggage, Hugh",21y 126d,55 (19-0-36 34.55%),34 (0.62),←,
25,"McStay, Daniel",24y 13d,94 (28-0-66 29.79%),70 (0.74),←,
9,"Neale, Lachie",26y 44d,150 (75-0-75 50.00%),73 (0.49),15 (10-0-5 66.67%),6 (0.40)
16,"Rayner, Cam",19y 259d,37 (15-0-22 40.54%),34 (0.92),←,
10,"Rich, Daniel",29y 30d,198 (67-1-130 34.09%),105 (0.53),←,
5,"Robinson, Mitch",30y 30d,183 (74-1-108 40.71%),103 (0.56),83 (23-0-60 27.71%),45 (0.54)
29,"Witherden, Alex",20y 300d,44 (16-0-28 36.36%),4 (0.09),←,
15,"Zorko, Dayne",30y 148d,159 (52-0-107 32.70%),173 (1.09),←,
Totals,Totals,25y 121d,2288 (952-6-1330 41.61%),1368 (0.60),,
C,"Fagan, Chris",58y 14d,59 (20-0-39 33.90%),,←,
