Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",21y 60d,57 (29-0-28 50.88%),56 (0.98),←,
9,"Campbell, Wayne",26y 331d,182 (82-1-99 45.33%),110 (0.60),←,
6,"Chaffey, Mark",22y 106d,39 (15-0-24 38.46%),7 (0.18),←,
10,"Daffy, Nick",26y 101d,132 (68-1-63 51.89%),163 (1.23),←,
7,"Dragicevic, Marc",18y 143d,16 (6-0-10 37.50%),6 (0.38),←,
19,"Evans, Brett",27y 86d,25 (10-0-15 40.00%),25 (1.00),←,
21,"Funcke, Ross",21y 277d,27 (12-0-15 44.44%),1 (0.04),←,
25,"Gale, Brendon",31y 33d,201 (85-1-115 42.54%),182 (0.91),←,
2,"Gaspar, Darren",23y 92d,103 (46-0-57 44.66%),9 (0.09),82 (39-0-43 47.56%),8 (0.10)
20,"Harrison, Ben",24y 215d,61 (30-0-31 49.18%),35 (0.57),59 (28-0-31 47.46%),35 (0.59)
1,"Hilton, Rory",20y 127d,17 (6-0-11 35.29%),6 (0.35),8 (3-0-5 37.50%),3 (0.38)
16,"Holland, Ben",22y 102d,64 (31-0-33 48.44%),74 (1.16),←,
39,"Kellaway, Andrew",23y 270d,33 (15-0-18 45.45%),,←,
3,"Kellaway, Duncan",26y 184d,130 (64-1-65 49.62%),6 (0.05),←,
33,"Knights, Matthew",28y 319d,215 (86-0-129 40.00%),114 (0.53),←,
28,"Moore, Ben",22y 47d,23 (13-0-10 56.52%),10 (0.43),←,
5,"Ottens, Brad",19y 207d,33 (15-0-18 45.45%),23 (0.70),←,
4,"Rogers, Matthew",25y 268d,119 (61-1-57 51.68%),82 (0.69),←,
35,"Rombotis, John",22y 311d,45 (7-0-38 15.56%),23 (0.51),10 (3-0-7 30.00%),2 (0.20)
26,"Sampson, Clay",23y 177d,54 (27-0-27 50.00%),31 (0.57),17 (6-0-11 35.29%),14 (0.82)
32,"Tivendale, Greg",20y 123d,11 (3-0-8 27.27%),6 (0.55),←,
41,"Turner, Scott",29y 81d,143 (60-0-83 41.96%),33 (0.23),←,
Totals,Totals,24y 0d,1730 (771-5-954 44.57%),1002 (0.58),,
C,"Gieschen, Jeff",42y 332d,48 (24-0-24 50.00%),,←,
