Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",14,7,4,18,,,,1.0,,,,,,1.0,,,,,,,,,
26,"Doyle, Greg",,,,,,,,,,,,,,,,,,,,,,,
33,"Farmer, Jeff",4,1,4,8,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",10,4,7,17,,,,3.0,,,,,1.0,1.0,,,,,,,,,
32,"Gaspar, Damien",2,,,2,,,,1.0,,,,,,,,,,,,,,,
15,"Hopgood, Paul",14,4,5,19,,1.0,,,,,,,3.0,,,,,,,,,,
7,"Kowal, Darren",7,4,6,13,,,,,,,,,1.0,,,,,,,,,,
37,"Lamprill, Andrew",8,5,,8,,,,,,,,,,2.0,,,,,,,,,
17,"Lovett, Brett",10,4,14,24,2,,,3.0,,,,,,1.0,1.0,,,,,,,,
3,"Lyon, Garry",11,6,1,12,5,1.0,,3.0,,,,,,1.0,,,,,,,,,
45,"McHardy, Todd",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Neitz, David",9,8,9,18,,,4.0,,,,,,1.0,,,,,,,,,,
18,"Nettelbeck, Craig",10,9,7,17,1,,1.0,,,,,,,1.0,,,,,,,,,
4,"Obst, Andrew",10,5,9,19,1,,,2.0,,,,,3.0,2.0,,,,,,,,,
35,"Ormond-Allen, Trent",9,1,2,11,,,,2.0,,,,,2.0,2.0,,,,,,,,,
14,"Polley, Michael",7,,8,15,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
10,"Seecamp, Marcus",8,4,4,12,,,1.0,2.0,,,,,,1.0,,,,,,,,,
11,"Stynes, Jim",14,5,5,19,1,,16.0,,,,,,2.0,,,,,,,,,,
2,"Tingay, Stephen",11,3,5,16,,,,,,,,,1.0,2.0,,,,,,,,,
8,"Turley, Craig",14,4,5,19,1,,,,,,,,1.0,3.0,,,,,,,,,
13,"Yze, Adem",16,8,3,19,,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,82,98,286,12,5.0,22.0,22.0,,,,,17.0,21.0,1.0,,,,,,,,
Opposition,Opposition,194,84,133,327,11,23.0,10.0,39.0,,,,,21.0,17.0,5.0,,,,,,,,
