Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 341d,172 (115-1-56 67.15%),69 (0.40),30 (25-1-4 85.00%),11 (0.37)
11,"Blair, Jarryd",21y 17d,18 (16-1-1 91.67%),19 (1.06),←,
15,"Brown, Leigh",29y 67d,229 (116-3-110 51.31%),122 (0.53),48 (38-2-8 81.25%),38 (0.79)
27,"Buckley, Simon",24y 13d,24 (6-0-18 25.00%),5 (0.21),3 (3-0-0 100.00%),2 (0.67)
32,"Cloke, Travis",24y 57d,130 (80-2-48 62.31%),171 (1.32),←,
1,"Davis, Leon",29y 318d,208 (113-2-93 54.81%),263 (1.26),←,
31,"Dawes, Chris",22y 350d,36 (30-1-5 84.72%),54 (1.50),←,
33,"Dick, Brad",22y 280d,26 (19-1-6 75.00%),32 (1.23),←,
4,"Didak, Alan",28y 75d,188 (116-1-71 61.97%),263 (1.40),←,
26,"Johnson, Ben",30y 26d,214 (124-1-89 58.18%),65 (0.30),←,
7,"Krakouer, Andrew",28y 86d,107 (39-0-68 36.45%),108 (1.01),5 (5-0-0 100.00%),6 (1.20)
8,"Lumumba, Heritier",24y 167d,117 (76-2-39 65.81%),15 (0.13),←,
5,"Maxwell, Nick",27y 332d,144 (86-2-56 60.42%),26 (0.18),←,
10,"Pendlebury, Scott",23y 114d,108 (70-2-36 65.74%),65 (0.60),←,
20,"Reid, Ben",22y 2d,35 (23-2-10 68.57%),3 (0.09),←,
39,"Shaw, Heath",25y 155d,121 (76-2-43 63.64%),25 (0.21),←,
22,"Sidebottom, Steele",20y 119d,42 (32-2-8 78.57%),36 (0.86),←,
36,"Swan, Dane",27y 65d,157 (94-2-61 60.51%),110 (0.70),←,
13,"Thomas, Dale",23y 314d,117 (76-2-39 65.81%),89 (0.76),←,
34,"Toovey, Alan",24y 39d,73 (52-2-19 72.60%),8 (0.11),←,
21,"Wellingham, Sharrod",22y 298d,58 (42-2-14 74.14%),26 (0.45),←,
19,"Wood, Cameron",24y 58d,48 (22-0-26 45.83%),14 (0.29),32 (19-0-13 59.38%),14 (0.44)
Totals,Totals,25y 50d,2372 (1423-33-916 59.99%),1588 (0.67),,
C,"Malthouse, Mick",57y 257d,645 (370-6-269 57.83%),,267 (147-2-118 55.43%),
