Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",28y 286d,207 (146-1-60 70.77%),392 (1.89),←,
9,"Burgoyne, Shaun",36y 307d,376 (251-2-123 67.02%),290 (0.77),219 (154-2-63 70.78%),119 (0.54)
18,"Ceglar, Jonathon",28y 191d,76 (53-0-23 69.74%),40 (0.53),←,
12,"Frawley, James",30y 338d,225 (88-1-136 39.33%),24 (0.11),86 (54-0-32 62.79%),6 (0.07)
19,"Gunston, Jack",27y 312d,192 (126-1-65 65.89%),367 (1.91),178 (121-1-56 68.26%),347 (1.95)
41,"Hanrahan, Oliver",20y 362d,9 (6-0-3 66.67%),7 (0.78),←,
15,"Hardwick, Blake",22y 200d,66 (37-1-28 56.82%),5 (0.08),←,
31,"Henderson, Ricky",30y 347d,152 (77-1-74 50.99%),79 (0.52),62 (31-1-30 50.81%),36 (0.58)
17,"Howe, Daniel",23y 263d,62 (39-1-22 63.71%),11 (0.18),←,
7,"McEvoy, Ben",30y 44d,206 (119-3-84 58.50%),84 (0.41),115 (68-1-46 59.57%),57 (0.50)
11,"Nash, Conor",21y 27d,19 (11-0-8 57.89%),11 (0.58),←,
23,"OBrien, Tim",25y 149d,62 (39-1-22 63.71%),49 (0.79),←,
10,"OMeara, Jaeger",25y 182d,92 (44-0-48 47.83%),52 (0.57),48 (26-0-22 54.17%),25 (0.52)
28,"Puopolo, Paul",31y 265d,190 (134-0-56 70.53%),181 (0.95),←,
35,"Scrimshaw, Jack",20y 354d,14 (6-0-8 42.86%),,10 (6-0-4 60.00%),
21,"Scully, Tom",28y 101d,173 (71-3-99 41.91%),85 (0.49),21 (10-0-11 47.62%),12 (0.57)
26,"Shiels, Liam",28y 117d,205 (140-1-64 68.54%),75 (0.37),←,
6,"Sicily, James",24y 230d,82 (46-1-35 56.71%),56 (0.68),←,
16,"Smith, Isaac",30y 237d,200 (140-1-59 70.25%),160 (0.80),←,
24,"Stratton, Ben",30y 176d,188 (128-1-59 68.35%),1 (0.01),←,
20,"Wingard, Chad",26y 26d,161 (84-1-76 52.48%),244 (1.52),14 (8-0-6 57.14%),12 (0.86)
5,"Worpel, James",20y 212d,33 (19-0-14 57.58%),14 (0.42),←,
Totals,Totals,27y 16d,2990 (1804-20-1166 60.33%),2227 (0.74),,
C,"Clarkson, Alastair",51y 119d,351 (216-2-133 61.82%),,←,
