Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",7,2.0,6,13,1.0,1.0,,,,6.0,,5.0,,1.0,,3.0,10,,1.0,,,,
15,"Allison, Brett",6,3.0,2,8,1.0,1.0,,,,1.0,2.0,,,2.0,,,7,,2.0,2.0,,,
27,"Ball, Jason",3,4.0,1,4,,1.0,4.0,,,1.0,1.0,1.0,,,,3.0,2,2.0,,,,,
21,"Barry, Leo",8,7.0,7,15,1.0,,,,,3.0,1.0,2.0,1.0,2.0,,6.0,8,1.0,2.0,1.0,5.0,,
8,"Cresswell, Daryn",18,4.0,11,29,,,,1.0,,6.0,11.0,1.0,2.0,,1.0,12.0,17,,,1.0,,,
28,"Crouch, Jared",5,2.0,1,6,,,,,2.0,1.0,,1.0,1.0,3.0,,2.0,4,1.0,,,,,
6,"Dunkley, Andrew",10,8.0,6,16,,,,1.0,6.0,,1.0,2.0,5.0,,,11.0,8,4.0,,2.0,1.0,,
18,"Fitzgerald, Ryan",9,6.0,1,10,2.0,,1.0,,,4.0,1.0,2.0,2.0,2.0,,7.0,4,2.0,2.0,1.0,,,
37,"Goodes, Adam",16,4.0,2,18,,2.0,7.0,,,4.0,1.0,3.0,,1.0,,4.0,13,,1.0,3.0,,,
3,"Lewis, Dale",15,6.0,5,20,2.0,,1.0,1.0,,2.0,3.0,1.0,2.0,1.0,,6.0,14,,1.0,5.0,,,
36,"Mathews, Ben",19,12.0,8,27,,,,1.0,4.0,1.0,1.0,4.0,3.0,1.0,,9.0,15,,,1.0,,,
11,"Maxfield, Stuart",8,,1,9,,,,3.0,1.0,3.0,2.0,,1.0,2.0,,3.0,6,,,,,,
23,"Nicks, Matthew",17,7.0,4,21,1.0,,,1.0,7.0,4.0,3.0,2.0,1.0,1.0,2.0,6.0,15,2.0,,1.0,1.0,,
5,"OBrien, Craig",5,1.0,2,7,1.0,1.0,,,,3.0,,,1.0,,,3.0,3,,,,,,
19,"OLoughlin, Michael",11,3.0,2,13,,1.0,,,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,8,,1.0,1.0,,,
22,"Saddington, Jason",10,5.0,13,23,,1.0,,,3.0,3.0,1.0,,,1.0,,8.0,15,1.0,,,1.0,,
25,"Schauble, Andrew",7,4.0,5,12,,,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,,6.0,6,1.0,,2.0,,,
2,"Schwass, Wayne",26,14.0,9,35,1.0,,,3.0,4.0,5.0,5.0,2.0,,1.0,3.0,5.0,30,,1.0,1.0,6.0,,
7,"Seymour, Brad",2,2.0,4,6,,,,,,1.0,,,,,,2.0,4,,,,,,
1,"Stafford, Greg",12,11.0,4,16,1.0,2.0,13.0,1.0,2.0,3.0,1.0,2.0,,5.0,,3.0,13,,3.0,2.0,,,
20,"Stevens, John",9,5.0,3,12,,,,1.0,3.0,2.0,,,2.0,,,3.0,9,,,,,,
33,"Warfe, Rowan",11,4.0,7,18,1.0,,1.0,5.0,4.0,3.0,1.0,,3.0,1.0,,8.0,13,,,,3.0,,
Totals,Totals,234,114.0,104,338,12.0,10.0,29.0,20.0,43.0,59.0,39.0,31.0,27.0,26.0,6.0,115.0,224,14.0,14.0,23.0,17.0,,
Opposition,Opposition,196,83.0,108,304,10.0,10.0,28.0,18.0,44.0,57.0,34.0,27.0,26.0,27.0,,117.0,192,8.0,5.0,24.0,17.0,,
