West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",5,2,1,6,,,13.0,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Banfield, Drew",11,4,9,20,,1.0,,2.0,,,,,,,,,,,,,,,
38,"Braun, Michael",9,5,10,19,,,,,,,,,1.0,1.0,,,,,,,,,
18,"Evans, Tony",7,,4,11,1,,,1.0,,,,,,,,,,,,,,,
7,"Gehrig, Fraser",12,7,2,14,1,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,
14,"Grgic, Ilija",2,1,3,5,1,,2.0,,,,,,1.0,3.0,,,,,,,,,
1,"Heady, Brett",12,5,3,15,,1.0,,,,,,,1.0,,,,,,,,,,
27,"Jakovich, Glen",11,2,8,19,,,2.0,1.0,,,,,,1.0,,,,,,,,,
2,"Kemp, Dean",18,7,8,26,1,,,6.0,,,,,3.0,1.0,,,,,,,,,
5,"Lovell, Andy",13,4,5,18,1,2.0,,,,,,,,,,,,,,,,,
30,"Matera, Peter",18,5,9,27,1,,,3.0,,,,,1.0,,3.0,,,,,,,,
33,"Matera, Phillip",7,3,,7,,4.0,,2.0,,,,,,2.0,,,,,,,,,
11,"McIntosh, Ashley",6,6,6,12,,,,,,,,,,,,,,,,,,,
17,"McKenna, Guy",13,8,12,25,,,,7.0,,,,,2.0,,,,,,,,,,
42,"Morrison, Chad",9,4,6,15,1,1.0,,,,,,,2.0,1.0,,,,,,,,,
21,"Schofield, Jarrad",5,1,4,9,,,,1.0,,,,,,,,,,,,,,,
22,"Stone, Nicholas",6,3,1,7,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Symmons, Paul",16,2,6,22,2,,,1.0,,,,,2.0,1.0,,,,,,,,,
50,"Turnbull, Ryan",11,5,,11,1,,13.0,2.0,,,,,,,,,,,,,,,
13,"Wooden, Josh",9,1,6,15,1,,,1.0,,,,,,,,,,,,,,,
24,"Worsfold, John",8,3,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,78,105,313,11,13.0,31.0,31.0,,,,,19.0,14.0,3.0,,,,,,,,
Opposition,Opposition,199,79,144,343,12,14.0,28.0,25.0,,,,,14.0,19.0,3.0,,,,,,,,
