Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Ball, Jason",6,5,1,7,1,1.0,15.0,1.0,,1.0,1.0,3.0,1.0,3.0,,2.0,6.0,1.0,2.0,2.0,1.0,,76.0
21,"Barry, Leo",10,6,8,18,,,,2.0,4.0,1.0,3.0,5.0,,1.0,,5.0,13.0,,,2.0,9.0,,100.0
6,"Bolton, Craig",7,5,9,16,,,,1.0,2.0,,2.0,1.0,1.0,,,10.0,8.0,1.0,,3.0,,,100.0
24,"Bolton, Jude",14,6,6,20,,,,2.0,2.0,3.0,5.0,4.0,2.0,1.0,,7.0,14.0,,,3.0,,,86.0
8,"Cresswell, Daryn",12,5,10,22,2,,,1.0,1.0,4.0,6.0,2.0,,,,8.0,14.0,,1.0,1.0,3.0,,90.0
28,"Crouch, Jared",9,1,4,13,1,1.0,,3.0,1.0,2.0,3.0,4.0,1.0,1.0,,8.0,6.0,,1.0,2.0,3.0,,93.0
2,"Davis, Nick",7,6,,7,1,,,1.0,2.0,1.0,,,,,,1.0,6.0,,1.0,2.0,3.0,,95.0
12,"Fosdike, Nic",9,1,8,17,,,,5.0,1.0,3.0,2.0,,1.0,,3.0,7.0,10.0,,,1.0,1.0,1.0,89.0
37,"Goodes, Adam",14,9,7,21,1,1.0,7.0,2.0,4.0,2.0,,5.0,,3.0,2.0,4.0,17.0,2.0,1.0,4.0,2.0,,97.0
1,"Hall, Barry",5,6,3,8,2,1.0,3.0,1.0,,1.0,,,,,,4.0,4.0,2.0,3.0,1.0,,1.0,100.0
17,"Kennelly, Tadhg",5,2,6,11,,,,4.0,3.0,,,1.0,,1.0,,7.0,4.0,1.0,,2.0,1.0,,95.0
31,"Kirk, Brett",6,,8,14,,,,5.0,1.0,1.0,3.0,3.0,,2.0,,6.0,8.0,,,,,,100.0
4,"Mathews, Ben",15,5,7,22,,,,4.0,4.0,2.0,3.0,1.0,1.0,,,5.0,13.0,,,3.0,,,92.0
11,"Maxfield, Stuart",9,4,7,16,,1.0,,1.0,3.0,1.0,2.0,4.0,3.0,,,7.0,11.0,,,,1.0,,89.0
43,"Meiklejohn, James",,,,,,,,,,,,1.0,,1.0,,,,,,,,,10.0
19,"OLoughlin, Michael",8,5,5,13,5,,,,,1.0,,2.0,,2.0,1.0,8.0,5.0,2.0,4.0,,1.0,2.0,100.0
29,"Powell, Mark",1,1,3,4,,,1.0,,,1.0,,,,,,2.0,2.0,,,,,,23.0
22,"Saddington, Jason",5,6,11,16,,,,3.0,2.0,,,3.0,1.0,1.0,,7.0,9.0,3.0,,4.0,,,92.0
25,"Schauble, Andrew",5,7,7,12,,,,,5.0,1.0,,1.0,,1.0,,6.0,6.0,2.0,,2.0,,,94.0
36,"Schneider, Adam",6,1,1,7,2,1.0,,2.0,,4.0,,2.0,,,,1.0,6.0,,,,,,75.0
33,"Warfe, Rowan",1,,1,2,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,11.0
10,"Williams, Paul",13,4,9,22,,,,1.0,2.0,7.0,4.0,1.0,2.0,1.0,,9.0,13.0,,1.0,1.0,2.0,4.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,85,121,288,15,8.0,26.0,39.0,37.0,37.0,34.0,44.0,13.0,18.0,6.0,115.0,176.0,14.0,14.0,33.0,27.0,8.0,
Opposition,Opposition,145,53,101,246,11,13.0,35.0,48.0,18.0,52.0,39.0,33.0,18.0,13.0,,111.0,136.0,12.0,5.0,46.0,7.0,6.0,
