Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",20y 182d,34 (13-0-21 38.24%),7 (0.21),←,
41,"Butts, Jordon",22y 225d,42 (15-0-27 35.71%),,←,
40,"Davis, Ben",25y 86d,10 (4-0-6 40.00%),1 (0.10),←,
12,"Dawson, Jordan",25y 126d,85 (38-0-47 44.71%),44 (0.52),21 (8-0-13 38.10%),10 (0.48)
39,"Doedee, Tom",25y 165d,70 (24-0-46 34.29%),3 (0.04),←,
32,"Fogarty, Darcy",22y 322d,57 (19-0-38 33.33%),80 (1.40),←,
20,"Hinge, Mitch",24y 48d,20 (9-0-11 45.00%),4 (0.20),17 (7-0-10 41.18%),3 (0.18)
1,"Jones, Chayce",22y 211d,57 (15-0-42 26.32%),10 (0.18),←,
2,"Keays, Ben",25y 171d,89 (24-0-65 26.97%),36 (0.40),59 (18-0-41 30.51%),25 (0.42)
29,"Laird, Rory",28y 227d,201 (102-1-98 51.00%),24 (0.12),←,
23,"McAdam, Shane",27y 77d,43 (16-0-27 37.21%),60 (1.40),←,
25,"McHenry, Ned",22y 31d,48 (15-0-33 31.25%),24 (0.50),←,
4,"Murphy, Lachlan",23y 252d,75 (30-0-45 40.00%),56 (0.75),←,
28,"Murray, Nick",21y 238d,28 (7-0-21 25.00%),1 (0.04),←,
43,"OBrien, Reilly",26y 358d,76 (28-0-48 36.84%),7 (0.09),←,
37,"Parnell, Patrick",20y 162d,10 (5-0-5 50.00%),,←,
31,"Rowe, James",22y 330d,35 (11-0-24 31.43%),27 (0.77),←,
26,"Schoenberg, Harry",21y 173d,45 (16-0-29 35.56%),17 (0.38),←,
33,"Smith, Brodie",30y 211d,224 (117-1-106 52.46%),67 (0.30),←,
14,"Soligo, Jake",19y 200d,15 (5-0-10 33.33%),6 (0.40),←,
7,"Thilthorpe, Riley",20y 37d,24 (5-0-19 20.83%),26 (1.08),←,
13,"Walker, Taylor",32y 110d,237 (121-1-115 51.27%),535 (2.26),←,
24,"Worrell, Josh",21y 124d,4 (4-0-0 100.00%),,←,
Totals,Totals,24y 18d,1529 (643-3-883 42.05%),1035 (0.68),,
C,"Nicks, Matthew",47y 92d,59 (18-0-41 30.51%),,←,
