Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 60d,65 (37-0-28 56.92%),97 (1.49),←,
21,"Barlow, Michael",24y 271d,46 (25-0-21 54.35%),27 (0.59),←,
30,"Clarke, Zac",22y 170d,36 (12-0-24 33.33%),19 (0.53),←,
15,"Crowley, Ryan",28y 193d,139 (70-0-69 50.36%),98 (0.71),←,
3,"Dawson, Zac",26y 205d,95 (57-3-35 61.58%),6 (0.06),18 (11-0-7 61.11%),2 (0.11)
40,"de Boer, Matt",22y 188d,76 (38-0-38 50.00%),29 (0.38),←,
41,"Duffield, Paul",27y 222d,111 (52-0-59 46.85%),23 (0.21),←,
7,"Fyfe, Nat",20y 362d,50 (28-0-22 56.00%),36 (0.72),←,
32,"Hill, Stephen",22y 136d,89 (44-0-45 49.44%),53 (0.60),←,
5,"Ibbotson, Garrick",24y 183d,102 (44-0-58 43.14%),20 (0.20),←,
37,"Johnson, Michael",27y 330d,149 (75-0-74 50.34%),54 (0.36),←,
23,"Mayne, Chris",23y 317d,81 (41-0-40 50.62%),100 (1.23),←,
9,"McPhee, Adam",29y 344d,223 (99-1-123 44.62%),112 (0.50),81 (40-0-41 49.38%),29 (0.36)
16,"Mundy, David",27y 56d,164 (81-0-83 49.39%),64 (0.39),←,
13,"Mzungu, Tendai",26y 199d,38 (19-0-19 50.00%),24 (0.63),←,
29,"Pavlich, Matthew",30y 258d,279 (126-0-153 45.16%),558 (2.00),←,
46,"Pearce, Clancee",21y 327d,50 (23-0-27 46.00%),29 (0.58),←,
31,"Sandilands, Aaron",29y 283d,183 (93-0-90 50.82%),72 (0.39),←,
36,"Silvagni, Alex",24y 351d,29 (14-0-15 48.28%),5 (0.17),←,
34,"Spurr, Lee",25y 49d,13 (10-0-3 76.92%),,←,
8,"Suban, Nick",22y 128d,62 (26-0-36 41.94%),18 (0.29),←,
38,"Walters, Michael",21y 251d,21 (12-0-9 57.14%),36 (1.71),←,
Totals,Totals,25y 122d,2101 (1026-4-1071 48.83%),1480 (0.70),,
C,"Lyon, Ross",45y 311d,145 (91-4-50 64.14%),,24 (15-0-9 62.50%),
